jd,jd_norm,UTC
58340.396699999925,1746.9046700000763,2018-08-10 09:31:14.880
57367.27051999979,773.7784899999388,2015-12-11 06:29:32.928
57420.3578900001,826.8658600002527,2016-02-02 08:35:21.696
57295.316839999985,701.8248100001365,2015-09-30 07:36:14.976
57276.379300000146,682.8872700002976,2015-09-11 09:06:11.520
57852.995759999845,1259.5037299999967,2017-04-09 23:53:53.664
57710.5208800002,1117.0288500003517,2016-11-18 12:30:04.032
58148.37464000005,1554.8826100002043,2018-01-30 08:59:28.896
57376.063409999944,782.5713800000958,2015-12-20 01:31:18.624
56966.230529999826,372.73849999997765,2014-11-05 05:31:57.792
58157.081309999805,1563.5892799999565,2018-02-08 01:57:05.184
57698.45440000016,1104.962370000314,2016-11-06 10:54:20.160
57619.36764999991,1025.8756200000644,2016-08-19 08:49:24.960
57375.323869999964,781.8318400001153,2015-12-19 07:46:22.368
57743.15151999984,1149.659489999991,2016-12-21 03:38:11.328
57956.43803999992,1362.9460100000724,2017-07-22 10:30:46.656
57102.259930000175,508.76790000032634,2015-03-21 06:14:17.952
57327.342749999836,733.8507199999876,2015-11-01 08:13:33.600
57957.42579999985,1363.9337700000033,2017-07-23 10:13:09.120
57797.33331000013,1203.8412800002843,2017-02-13 07:59:57.984
58018.28414000012,1424.7921100002714,2017-09-22 06:49:09.696
57004.52934999997,411.0373200001195,2014-12-13 12:42:15.840
57048.352280000225,454.86025000037625,2015-01-26 08:27:16.992
57602.41013999982,1008.9181099999696,2016-08-02 09:50:36.096
57355.3127100002,761.8206800003536,2015-11-29 07:30:18.144
57617.370850000065,1023.8788200002164,2016-08-17 08:54:01.440
57067.084929999895,473.59290000004694,2015-02-14 02:02:17.952
57985.36392999999,1391.8719000001438,2017-08-20 08:44:03.552
57036.361980000045,442.8699500001967,2015-01-14 08:41:15.072
56883.60344999982,290.111419999972,2014-08-14 14:28:58.080
57318.43190999981,724.9398799999617,2015-10-23 10:21:57.024
57481.014419999905,887.5223900000565,2016-04-03 00:20:45.888
57099.0589399999,505.5669100000523,2015-03-18 01:24:52.416
57856.96944000013,1263.4774100002833,2017-04-13 23:15:59.616
58382.32115000021,1788.8291200003587,2018-09-21 07:42:27.360
57792.1660000002,1198.6739700003527,2017-02-08 03:59:02.400
57053.32845999999,459.83643000014126,2015-01-31 07:52:58.944
57002.53111999994,409.039090000093,2014-12-11 12:44:48.768
57606.40011999989,1012.9080900000408,2016-08-06 09:36:10.368
57278.388840000145,684.8968100002967,2015-09-13 09:19:55.776
57356.13170999987,762.639680000022,2015-11-30 03:09:39.744
57003.52343000006,410.03140000021085,2014-12-12 12:33:44.352
56638.4182099998,44.92617999995127,2013-12-12 10:02:13.344
57287.38982999977,693.8977999999188,2015-09-22 09:21:21.312
58216.00480999984,1622.51277999999,2018-04-08 00:06:55.584
57394.14142000023,800.6493900003843,2016-01-07 03:23:38.688
57452.10698000016,858.6149500003085,2016-03-05 02:34:03.072
58383.28770000022,1789.7956700003706,2018-09-22 06:54:17.280
57437.14912000019,843.6570900003426,2016-02-19 03:34:43.968
57090.083339999896,496.5913100000471,2015-03-09 02:00:00.576
57317.2125599999,723.7205300000496,2015-10-22 05:06:05.184
58371.31605000002,1777.8240200001746,2018-09-10 07:35:06.720
57966.41378000006,1372.9217500002123,2017-08-01 09:55:50.592
57751.186300000176,1157.6942700003274,2016-12-29 04:28:16.320
57424.35777000012,830.8657400002703,2016-02-06 08:35:11.328
57999.412529999856,1405.9205000000075,2017-09-03 09:54:02.592
57474.992190000135,881.500160000287,2016-03-27 23:48:45.216
56892.59206999978,299.10003999993205,2014-08-23 14:12:34.848
57323.475560000166,729.9835300003178,2015-10-28 11:24:48.384
57224.435329999775,630.9432999999262,2015-07-21 10:26:52.512
57350.210210000165,756.7181800003164,2015-11-24 05:02:42.144
58207.03268000018,1613.54065000033,2018-03-30 00:47:03.552
57038.40360999992,444.9115800000727,2015-01-16 09:41:11.904
57662.27858000016,1068.78655000031,2016-10-01 06:41:09.312
57448.11556999991,854.6235400000587,2016-03-01 02:46:25.248
57739.090849999804,1145.5988199999556,2016-12-17 02:10:49.440
57111.02801000001,517.5359800001606,2015-03-30 00:40:20.064
57426.17020000005,832.678170000203,2016-02-08 04:05:05.280
56971.465270000044,377.9732400001958,2014-11-10 11:09:59.328
58022.27620999981,1428.7841799999587,2017-09-26 06:37:44.544
57983.42103999993,1389.9290100000799,2017-08-18 10:06:17.856
57403.234720000066,809.7426900002174,2016-01-16 05:37:59.808
58029.482689999975,1435.9906600001268,2017-10-03 11:35:04.416
56899.58201000001,306.08998000016436,2014-08-30 13:58:05.664
57727.15192000009,1133.6598900002427,2016-12-05 03:38:45.888
57321.42319,727.9311600001529,2015-10-26 10:09:23.616
56676.34031999996,82.84829000011086,2014-01-19 08:10:03.648
57404.07921000011,810.5871800002642,2016-01-17 01:54:03.744
57416.19213999994,822.7001100000925,2016-01-29 04:36:40.896
57732.32397999987,1138.8319500000216,2016-12-10 07:46:31.872
57724.174769999925,1130.6827400000766,2016-12-02 04:11:40.128
56621.33871999988,27.84669000003487,2013-11-25 08:07:45.408
57269.319889999926,675.8278600000776,2015-09-04 07:40:38.496
58013.28937999997,1419.7973500001244,2017-09-17 06:56:42.432
57468.04247000022,874.5504400003701,2016-03-21 01:01:09.408
56932.524399999995,339.03237000014633,2014-10-02 12:35:08.160
57336.337050000206,742.8450200003572,2015-11-10 08:05:21.120
57745.053809999954,1151.5617800001055,2016-12-23 01:17:29.184
57087.051549999975,493.5595200001262,2015-03-06 01:14:13.920
57302.29129000008,708.7992600002326,2015-10-07 06:59:27.456
57837.04657999985,1243.5545500000007,2017-03-25 01:07:04.512
57405.242380000185,811.7503500003368,2016-01-18 05:49:01.632
57761.2847099998,1167.792679999955,2017-01-08 06:49:58.944
57816.11219999986,1222.6201700000092,2017-03-04 02:41:34.080
57712.23535999982,1118.7433299999684,2016-11-20 05:38:55.104
57746.05013999995,1152.5581100001,2016-12-24 01:12:12.096
57970.40310000023,1376.9110700003803,2017-08-05 09:40:27.840
57374.047890000045,780.5558600001968,2015-12-18 01:08:57.696
57689.27877000021,1095.7867400003597,2016-10-28 06:41:25.728
56931.28996999981,337.79793999996036,2014-10-01 06:57:33.408
57071.07652000012,477.5844900002703,2015-02-18 01:50:11.328
58145.15724000009,1551.6652100002393,2018-01-27 03:46:25.536
56902.57722999994,309.08520000008866,2014-09-02 13:51:12.672
57418.11890000012,824.6268700002693,2016-01-31 02:51:12.960
56979.451979999896,385.9599500000477,2014-11-18 10:50:51.072
57346.223340000026,752.7313100001775,2015-11-20 05:21:36.576
56734.24689000007,140.7548600002192,2014-03-18 05:55:31.296
57821.0902900002,1227.598260000348,2017-03-09 02:10:01.056
57687.5786799998,1094.0866499999538,2016-10-26 13:53:17.952
56629.336550000124,35.844520000275224,2013-12-03 08:04:37.920
57130.96910999995,537.4770800000988,2015-04-18 23:15:31.104
57805.14470000006,1211.6526700002141,2017-02-21 03:28:22.080
56881.606829999946,288.1148000000976,2014-08-12 14:33:50.112
57668.2476499998,1074.7556199999526,2016-10-07 05:56:36.960
57703.3774199998,1109.8853899999522,2016-11-11 09:03:29.088
57634.38224000018,1040.8902100003324,2016-09-03 09:10:25.536
